Ward,Address,Height,Diameter,Age Class,Species
"Totteridge(B)
","Twineham Green, North Finchley, London            ",4,12,Early Mature,"Prunussp.
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",7,28,Semi-Mature,"Pyrussp.
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",11,89,Mature,"Populusspecies
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",12.5,65,Mature,"Tiliacordata
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",10,46,Mature,"Tiliacordata
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",4,10,Young,"Prunussp.
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",4.5,19,Early Mature,"MalusTschonoskii
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",8,27,Semi-Mature,"Fraxinusornus
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",3.5,11,Early,"Tiliaeuchlora
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",9,28,Semi-Mature,"Prunusavium
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",6.5,23,Semi-Mature,"Prunuskanzan
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",8,22,Early Mature,"Juglansregia
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",6,24,Semi-Mature,"Prunuskanzan
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",5,17,Early,"Liquidamberstyraciflua
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",8,27,Early Mature,"Acercappadocicum
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",4,13,Early Mature,"Prunuskanzan
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",6,23,Early Mature,"PyruscalleryanaChanticleer
"
"Totteridge(B)
","Twineham Green, North Finchley, London            ",8,29,Semi-Mature,"Tiliacordata
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",5,17,Semi-Mature,"Sorbusaucuparia
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",7,27,Mature,"Malussp.
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",7,27,Semi-Mature,"CarpinusbetulusFastigiata
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",3,9,Young,"Prunussp.
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",7.5,28,Mature,"PrunuscerasiferaNigra
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",2.5,6,Young,"Malussp.
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",6,25,Mature,"PrunuscerasiferaNigra
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",10,41,Mature,"CarpinusbetulusFastigiata
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",2.5,5,Young,"Prunussp.
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",7.5,37,Mature,"FraxinusJaspidea
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",8,24,Mature,"PrunuscerasiferaNigra
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",3,5,Young,"PrunusxsubhirtellaAutumnalisRosea
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",7,18,Semi-Mature,"PrunuscerasiferaNigra
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",5,13,Early Mature,"Prunuskanzan
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",10,21,Semi-Mature,"Betulapendula
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",3,7,Young,"Sorbusaucuparia
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",5,27,Semi-Mature,"Prunuskanzan
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",3,8,Young,"SorbusaucupariaCardinalRoyal
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",7,37,Mature,"Crataegusmonogyna
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",6,33,Mature,"Crataegusmonogyna
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",9,35,Mature,"Crataeguscrusgallii
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",6,39,Mature,"Crataegusmonogyna
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",9.5,35,Semi-Mature,"Alnusincana
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",0,0,,"VacantTreepit
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",5,14,Early,"PrunuscerasiferaNigra
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",5,14,Early Mature,"AmelanchierarboreaRobinHill
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",6,14,Early Mature,"BetulautilisJacquemontii
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",6,20,Semi-Mature,"Fraxinusamericana
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",7,20,Semi-Mature,"PrunuscerasiferaNigra
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",5.5,18,Early Mature,"Prunuskanzan
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",6,25,Mature,"Pyrussp.
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",4,15,Early Mature,"Coryluscolurna
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",4,12,Early,"SorbusxthuringiacaFastigiata
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",6,15,Early,"CrataeguslaevigataPaulScarlet
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",2.5,5,Young,"Betulanigra
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",5,18,Semi-Mature,"CrataeguslaevigataPaulScarlet
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",4.5,13,Early,"Betulaermanii
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",4.5,10,Young,"AmelanchierarboreaRobinHill
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",4,13,Early,"PrunusxhillieriSpire
"
"Totteridge(B)
","Ventnor Drive, Whetstone, London                  ",8.5,33,Semi-Mature,"CarpinusbetulusFastigiata
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",10.5,38,Mature,"PrunuscerasiferaNigra
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",5.5,41,Mature,"Crataegusmonogyna
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",9,31,Mature,"Prunuskanzan
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",10,47,Mature,"Prunuskanzan
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",6,39,Mature,"Crataegusmonogyna
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",2.5,7,Mature,"PrunusPandora
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",9.5,31,Semi-Mature,"AcerplatanoidesCrimsonKing
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",10.5,51,Mature,"Prunuskanzan
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",10,24,Semi-Mature,"Betulaermanii
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",2.5,6,Young,"PrunusxsubhirtellaAutumnalisRosea
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",8.5,32,Mature,"MalusRudolph
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",4.5,11,Early,"Prunussp.
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",3,10,Young,"Betulasp.
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",3,8,Young,"Sorbusaucuparia
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",5.5,22,Early Mature,"Coryluscolurna
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",8.5,30,Mature,"Betulasp.
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",5.5,27,Mature,"Crataegusmonogyna
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",7,30,Mature,"Alnusincana
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",10,55,Mature,"Prunusavium
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",6,15,Early Mature,"Prunusavium
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",8,36,Mature,"Acerplatanoides
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",7.5,23,Semi-Mature,"PrunuscerasiferaNigra
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",4,8,Young,"PrunusmaackiiAmberBeauty
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",3,5,Young,"AmelanchierarboreaRobinHill
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",4,20,Semi-Mature,"Prunusamanogawa
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",9,38,Mature,"Acerplatanoides
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",9,44,Mature,"Acerplatanoides
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",12,60,Mature,"Prunusavium
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",4.5,16,Semi-Mature,"Crataeguscrusgallii
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",10,50,Mature,"Acerplatanoides
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",3,7,Young,"BetulautilisJacquemontii
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",3,11,Early,"Sorbusintermedia
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",7.5,30,Mature,"Prunussp.
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",9,35,Mature,"PrunuscerasiferaNigra
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",9,56,Mature,"Sorbusintermedia
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",4,14,Early,"Betulasp.
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",9,29,Semi-Mature,"AcerplatanoidesCrimsonKing
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",9,54,Mature,"Robiniapseudoacacia
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",8,37,Mature,"Prunuskanzan
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",12.5,45,Mature,"Acerplatanoides
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",4.5,13,Early Mature,"Prunussp.
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",7,33,Mature,"Prunuskanzan
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",3,7,Young,"PrunusxsubhirtellaAutumnalisRosea
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",7.5,47,Mature,"Prunuskanzan
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",2.5,7,Young,"Prunussp.
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",8,34,Mature,"Prunuskanzan
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",3,10,Young,"Sorbusaucuparia
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",3,10,Young,"AmelanchierarboreaRobinHill
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",7,20,Semi-Mature,"Prunussp.
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",5.5,15,Semi-Mature,"Malussp.
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",11,35,Mature,"Prunusavium
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",7.5,38,Mature,"Prunusdulcis
"
"Totteridge(B)
","Walmington Fold, North Finchley, London           ",11,33,Mature,"Betulaermanii
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",6,13,Early Mature,"BetulautilisJacquemontii
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",7.5,27,Semi-Mature,"MalusTschonoskii
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",5,12,Early,"BetulautilisJacquemontii
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",6,18,Early,"Betulapendula
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",7,25,Semi-Mature,"BetulautilisJacquemontii
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",10,34,Mature,"Betulasp.
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",5,15,Early Mature,"BetulautilisJacquemontii
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",8,24,Semi-Mature,"MalusTschonoskii
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",8,46,Mature,"Prunuskanzan
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",13,72,Mature,"Quercusrobur
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",7,22,Semi-Mature,"Betulapendula
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",7,41,Mature,"Prunuskanzan
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",7,27,Mature,"Prunuskanzan
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",4.5,16,Early Mature,"PrunusxsubhirtellaAutumnalis
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",9,34,Semi-Mature,"Tiliasp.
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",2.5,6,Young,"AmelanchierarboreaRobinHill
"
"Totteridge(B)
","West Hill Way, Whetstone, London                  ",8.5,31,Early Mature,"Tiliasp.
"
"Totteridge(B)
","Willow End, Whetstone, London                     ",5,12,Early,"Prunusavium
"
"Totteridge(B)
","Willow End, Whetstone, London                     ",8,32,Mature,"Acerplatanoides
"
"Totteridge(B)
","Willow End, Whetstone, London                     ",6.5,23,Semi-Mature,"Prunuskanzan
"
"Totteridge(B)
","Willow End, Whetstone, London                     ",7,20,Semi-Mature,"PrunuscerasiferaNigra
"
"Totteridge(B)
","Willow End, Whetstone, London                     ",2.5,6,Young,"LagerstroemiaindicaRosea
"
"Totteridge(B)
","Willow End, Whetstone, London                     ",7.5,29,Semi-Mature,"Prunuskanzan
"
"Totteridge(B)
","Willow End, Whetstone, London                     ",8,33,Semi-Mature,"Acerplatanoides
"
"Totteridge(B)
","Willow End, Whetstone, London                     ",3,6,Young,"Prunussp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",8,25,Semi-Mature,"BetulautilisJacquemontii
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",6,19,Early Mature,"Quercussp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",8,28,Semi-Mature,"Betulapendula
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",10,30,Semi-Mature,"Betulasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",6,23,Early Mature,"Tiliaeuchlora
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",8,56,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",8,65,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",8,57,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",8,64,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",6,45,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",11,60,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",7.5,28,Semi-Mature,"Acerplatanoides
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",8,57,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",5,13,Early,"Malussp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",7,53,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",7,57,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",6,49,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",7.5,45,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",7,44,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",7,53,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",7,54,Mature,"Tiliasp.
"
"Totteridge(B)
","Woodside Avenue, North Finchley, London           ",6.5,56,Mature,"Tiliasp.
"
